,label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
8142,0,1,1,1,4,0,1,1,1,1,1,0,1,1,1,12.12,25.36,2.06,-1.45,7.46,0.57,5.7
14163,0,1,2,3,3,0,0,0,0,1,1,0,0,0,0,12.05,27.06,5.05,-2.81,7.31,0.73,4.29
1555,0,0,4,4,3,0,1,1,0,0,0,1,1,0,0,12.09,26.71,1.48,2.61,7.43,-0.95,7.13
15111,1,0,2,2,5,0,0,0,0,0,1,0,1,1,1,12.29,26.57,6.05,0.17,7.54,-0.31,4.35
6256,0,1,1,4,2,1,0,0,0,0,0,0,0,1,1,11.97,31.47,2.59,-5.16,7.37,0.3,6.58
9356,0,1,1,4,4,0,1,1,0,1,1,0,0,1,1,11.97,26.14,0.68,-2.04,7.22,0.47,5.91
5245,0,1,2,2,4,1,0,0,0,0,1,0,0,0,1,12.22,28.19,0.8,4.63,7.02,0.48,7.77
2133,0,0,3,5,5,0,0,0,0,1,1,1,1,1,1,12.21,27.91,2,-6.25,7.47,-0.5,6.41
16141,1,1,2,4,3,1,0,0,1,1,0,0,1,0,1,11.99,26.24,3.96,-0.58,7.48,0.25,5.67
10261,0,1,1,4,5,0,1,0,0,1,1,0,0,0,1,12.39,27.25,2.28,-2.08,7.95,2.09,6.07
10524,0,1,1,5,5,1,0,1,0,1,1,0,1,0,0,12.42,27.46,1.92,3.68,7.84,-0.76,7.3
4713,0,1,5,2,5,1,0,0,0,1,1,0,1,1,0,12.02,22.13,2.58,-8.04,7.28,0.86,6.25
8865,0,1,5,5,2,0,1,0,1,1,1,0,1,1,1,11.73,27.02,3.81,1.59,8.06,-0.52,6.51
16699,1,1,3,1,3,1,0,1,0,0,0,1,0,0,0,11.73,26.14,0.28,-1.9,7.54,1.59,6.05
4468,0,1,1,3,3,0,0,1,1,0,1,0,1,0,0,11.82,27.45,3.6,4.76,7.4,-0.05,6.4
13740,0,1,4,5,5,1,0,0,0,0,1,1,1,0,0,12.02,26.4,2.44,-1.45,7.49,1.82,5.03
11840,0,1,3,3,4,1,1,1,0,1,1,0,1,0,0,12.14,30.41,3.48,-1.26,7.34,0.62,7.47
19789,1,1,5,1,3,0,0,0,1,1,0,0,0,0,0,12.18,25.32,2.04,1.94,7.63,0.71,5.45
11763,0,1,1,5,4,0,0,1,1,0,0,0,0,0,0,11.7,27.22,-0.38,-2.15,7.48,1.48,5.09
636,0,1,4,4,4,0,0,1,0,0,1,1,0,1,1,12.16,27.61,-0.45,-2.03,7.62,1.2,4.67
17833,1,1,3,2,2,0,1,1,0,1,1,1,1,1,0,12.28,30.14,0.17,1.9,7.7,-4.78,5.66
11735,0,1,2,2,4,1,1,1,0,1,1,0,0,1,1,12,28.69,0.91,-1.65,7.86,3.72,4.39
449,0,1,4,5,3,1,1,1,1,0,1,1,0,0,1,12.24,30.8,1.84,-2.7,7.71,1.67,5.72
2303,0,0,3,3,5,0,0,0,1,1,1,1,1,1,0,11.97,29.79,2.11,-4.49,7.57,0.39,7.44
9051,0,0,2,1,4,1,1,1,1,0,0,1,0,0,1,12.01,25.75,0.89,-2.23,7.3,2.83,7.37
11956,0,1,1,2,3,0,0,0,1,1,0,1,1,0,1,12.09,26.55,5.22,-6.28,7.63,0.58,7.24
1362,0,0,3,4,4,0,0,1,1,1,0,0,1,1,1,12.16,26.24,-1.26,2.41,7.67,3.52,5.27
11214,0,1,5,4,5,1,1,0,1,1,1,0,0,0,1,12.29,28.81,0.47,-1.74,7.37,3.15,8.08
16121,1,1,3,2,5,0,0,1,1,0,0,0,1,1,1,12.34,26.54,3.18,0.87,7.35,1.81,5.15
15761,1,0,3,3,5,1,0,0,1,1,0,1,1,1,0,12.18,28.39,2.7,-4.05,7.27,1.57,5.26
1136,0,1,3,4,3,1,0,0,0,0,0,1,1,1,0,12.16,30.74,2.86,-1.95,7.36,1.76,6.19
8688,0,1,2,1,2,1,0,0,0,0,0,0,0,1,1,12.04,27.86,2.23,-1.92,7.82,0.27,4.16
8731,0,1,1,5,3,0,0,0,1,1,0,1,1,1,0,11.9,30.04,1.75,-4.34,7.55,-3.02,5.48
1509,0,0,1,4,5,0,1,1,1,0,0,0,1,1,1,12.04,25.92,0.12,-0.4,7.93,-1.27,4.92
8401,0,1,5,5,5,0,0,0,1,0,1,1,0,0,0,12.02,27.8,0.33,2.19,7.18,-3.16,4.81
63,0,0,4,1,2,1,0,0,1,1,0,0,0,0,1,11.89,28.98,2.09,-1.13,7.32,0.59,7.83
8251,0,1,1,5,2,0,0,1,0,0,1,1,1,1,1,12.28,30.02,-1.79,2.84,7.87,4.57,4.75
785,0,1,2,1,2,1,1,0,1,1,1,1,1,1,1,11.93,28.23,0.36,-4.54,7.42,2.03,5.19
15065,1,0,4,4,5,1,0,0,1,1,1,0,0,0,0,12.13,26.3,3.49,-2.72,7.43,-0.58,5.25
1062,0,0,2,2,4,0,0,0,1,0,1,0,0,0,0,12.1,29.47,0.17,0.53,7,-0.09,6.07
19050,1,1,4,4,3,1,0,1,0,0,1,1,1,1,0,11.67,28.5,0.64,0.85,7.61,1.21,5.45
12602,0,1,2,3,4,0,1,1,1,0,0,1,0,1,0,11.95,29.24,2.35,6.36,7.02,-1.96,5.88
4771,0,1,5,3,4,0,1,1,0,0,0,0,1,1,1,11.94,26.32,3.51,-0.94,7.96,3.81,7.42
3228,0,1,3,5,5,0,1,0,0,1,0,1,0,0,0,11.95,25.4,3.15,0.96,7.65,-1.03,4.82
11033,0,1,5,3,1,0,0,1,0,0,1,1,0,0,0,12.32,26.81,2.35,-2.93,7.04,-0.44,5.75
4510,0,1,2,2,5,0,0,0,1,1,0,1,0,0,0,12.22,26.31,3.78,2.69,7.75,0.74,5.7
6320,0,1,1,4,2,1,0,1,1,1,1,1,1,1,1,12.27,31.48,1.05,-0.27,7.57,-0.81,5.51
17160,1,1,2,4,3,0,0,0,0,0,0,0,1,1,0,12.07,29.28,-0.46,5.27,7.58,-0.72,5.79
1550,0,0,5,5,5,0,1,0,0,0,1,1,1,0,1,12.25,28.06,0.17,3.58,7.69,-0.1,5.43
13403,0,1,5,4,1,0,0,0,0,0,0,0,0,0,0,11.98,27.99,0.93,5.04,7.06,0.86,5.07
15760,1,1,5,1,1,1,1,0,1,1,0,0,1,0,1,12.39,24.27,1.28,4.71,7.41,3.08,4.5
12176,0,1,4,2,4,1,0,0,1,0,1,0,0,0,1,12.09,24.37,1.1,4.51,7.54,0.05,6.37
11007,0,0,5,4,5,1,1,0,1,1,0,0,0,0,1,12.05,29.9,-1.85,1.91,8.04,-0.82,5.81
7414,0,0,4,4,3,1,1,1,0,0,1,1,0,0,0,11.93,24.54,2.73,-3.74,7.85,0.45,4.54
19797,1,1,3,4,1,1,0,1,1,1,0,1,0,1,0,12.02,29.41,-0.82,0.56,7.49,-1.26,5.57
2693,0,1,2,1,1,1,0,1,1,1,1,0,1,1,0,11.96,26.09,-1.31,4.87,7.22,-1.14,4.67
14413,0,0,2,2,1,0,0,1,0,0,0,0,1,1,1,12.01,26.44,0.49,-2.82,7.76,3.68,5.13
19448,1,1,4,3,2,1,1,1,1,1,0,0,1,0,1,11.96,26.36,1.55,-1.97,7.44,2.18,6.42
10638,0,0,2,5,3,1,0,0,0,0,1,0,1,0,0,12.11,27.93,0.98,-1.02,7.82,0.82,5.86
4601,0,1,3,3,5,1,1,1,0,0,1,1,1,1,0,11.61,27.13,-0.02,-2.74,7.41,-1.96,7.78
7586,0,1,2,1,5,1,0,0,0,0,0,1,0,0,0,12.32,26.81,-0.9,3.67,7.63,2.29,5.98
16503,1,1,1,2,1,0,0,1,1,1,0,1,0,0,0,11.87,27.22,0.54,-4.49,7.57,-3.62,4.86
3570,0,0,1,3,4,0,1,0,0,0,1,1,0,1,1,12.22,27.29,0.36,3.29,7.6,2.49,7.28
3326,0,1,5,5,3,1,1,0,1,1,1,1,1,1,1,12.01,29.45,0.34,-0.79,7.59,1.32,6.99
12249,0,1,4,4,4,1,1,1,1,1,0,1,1,0,0,11.83,27.95,2.41,-2.01,7.39,2.52,4.66
17437,1,0,1,3,5,0,0,1,1,1,1,0,1,0,1,12.26,27.92,3.18,2.21,7.67,1.09,5.92
2419,0,1,5,4,5,0,1,1,1,1,0,0,1,0,1,12.07,29.13,0.04,-2.64,7.81,0.28,5.35
12798,0,1,2,4,5,0,1,1,0,0,0,0,0,1,0,12.21,28.7,2.29,0.63,7.33,-1.74,5.95
11218,0,0,1,4,5,0,1,0,0,0,0,0,0,0,0,11.99,30.42,5.1,-1.96,7.46,1.11,5.03
19073,1,1,4,1,5,1,0,1,1,0,0,0,0,0,1,12.13,25.51,-0.21,-5.56,7.56,3.12,5.8
10411,0,0,4,3,5,0,0,0,1,1,0,1,0,1,0,11.86,27.99,4.71,2.85,7.29,0.51,4.98
2767,0,0,3,1,4,0,1,0,0,1,0,0,1,1,0,12.02,29.31,-0.95,-2.97,7.56,1.62,7.39
17098,1,1,2,2,3,0,1,1,1,0,0,1,1,1,0,11.81,27.04,3.61,-2.19,7.85,5.33,5.58
2321,0,1,2,2,3,0,0,1,1,0,1,1,1,0,0,12.07,30.45,0.88,2.95,7.42,-2.25,8.14
17492,1,1,1,5,3,0,1,1,1,0,0,1,1,1,1,12.08,25.36,1.17,-2.85,7.82,2.44,5.05
4114,0,1,1,5,2,0,1,0,0,1,1,0,1,0,1,12.08,25.32,1.43,3.47,7.62,-0.07,4.71
816,0,0,4,4,4,0,0,1,1,0,0,1,0,0,0,11.69,30.01,4.07,6.09,7,1.27,4.83
5454,0,0,1,2,4,0,0,1,1,0,0,0,0,1,1,11.88,28.95,2.77,-2.03,7.75,0.96,5.93
18538,1,1,3,1,4,0,0,0,1,1,0,0,1,1,0,12.27,28.34,4.96,-3.81,7.92,1.71,7.45
9204,0,1,1,4,3,0,1,0,0,0,0,1,1,0,0,11.83,30.05,1.57,-1.03,7.32,-0.56,3.95
7430,0,1,2,2,4,1,1,1,1,0,0,0,1,0,1,12.01,25.32,3.27,-2.15,7.41,1.35,4.91
9653,0,1,3,4,2,0,1,0,1,1,1,1,1,0,1,12,30.56,-0.67,5.19,7.08,0.14,5.75
4429,0,1,5,5,3,0,1,1,0,1,0,1,1,1,0,11.96,27.99,2.04,0.89,7.2,-0.61,5.56
9408,0,1,4,5,1,0,0,0,0,1,1,0,0,0,1,11.92,24.93,-1.68,-2.29,7.52,-0.9,5.04
9276,0,0,5,2,5,1,1,1,0,1,0,0,0,1,1,11.75,28.15,2.81,0.63,7.34,1.65,6.68
14956,0,0,3,4,5,0,0,0,0,0,0,0,1,0,1,12.25,29.58,-1.44,1.72,7.52,-1.22,5.34
18916,1,1,5,5,4,1,1,1,1,0,0,1,0,1,1,11.83,29.9,2.2,-7.63,7.75,0.65,7.38
13695,0,1,3,4,3,0,1,0,1,1,1,1,1,1,1,11.55,30.27,2.89,-0.55,7.58,2.07,6.52
9330,0,1,4,5,3,0,0,0,0,1,1,0,0,0,1,12.6,26.71,4.8,7.95,7.65,1.34,5.79
12914,0,1,4,4,5,0,0,0,0,1,1,1,0,0,1,12.14,28.59,0.91,-1.88,7.84,0.95,3.78
10834,0,1,3,3,3,0,1,1,1,0,0,1,0,1,0,12.21,28.27,-0.64,-1.24,7.28,2.43,6.63
18653,1,0,4,5,5,0,0,1,0,0,0,0,0,0,1,12.28,30.84,2.21,-5.97,7.29,-0.04,5.64
14159,0,1,2,4,5,1,1,0,0,1,0,0,1,0,0,12.18,27.46,3.12,2.24,7.38,-0.31,5.69
2096,0,1,1,2,5,1,0,1,1,1,0,0,1,0,0,11.93,23.36,2,2.33,7.35,-1.72,3.82
19780,1,1,2,2,2,0,1,0,1,0,1,1,0,0,1,11.63,28.1,0.47,2.58,7.75,1.32,3.59
8554,0,1,4,1,5,1,1,1,1,0,1,1,1,1,0,12.13,26.56,0.86,0.35,7.52,1.28,7.16
607,0,0,1,5,5,0,0,0,1,1,0,0,0,1,0,12.2,26.93,3.34,3.73,7.76,0.52,7.47
19980,1,1,1,3,4,1,1,1,1,1,1,0,0,0,1,11.79,28.34,2.94,0.39,7.56,2.35,5.67
5132,0,1,4,3,5,1,1,1,0,0,1,1,1,1,0,11.87,28.75,0.47,-3.51,7.37,-1.11,6.68
10305,0,1,1,5,5,0,0,1,0,0,0,1,0,0,0,12.03,30.09,-2.02,-1.52,7.35,0.54,8.02
15289,1,1,1,4,2,1,0,0,0,1,0,0,1,0,1,12.02,27.32,2.35,-8.93,7.57,-1.01,5.95
5206,0,1,2,4,2,1,0,1,0,1,1,1,0,1,0,12.32,27.2,4.24,2.39,7.01,-3.43,6.81
11290,0,1,4,4,4,1,1,0,1,0,0,0,0,1,1,12.02,28.08,2.13,2.78,7.68,-1.96,6.3
5646,0,1,1,4,3,0,0,0,1,0,0,1,0,0,1,12.23,28.93,3.65,4.14,7.39,-1.89,5.41
19583,1,1,5,2,1,1,0,1,0,1,1,0,0,0,0,12.07,27.81,4.69,-2.33,7.42,0.39,6.23
6392,0,1,3,5,3,0,0,0,0,0,1,0,0,0,0,12.17,29.92,3.65,0.42,7.14,2.45,5.9
1635,0,0,3,3,5,0,1,0,0,1,0,1,1,1,0,12.19,26.62,1.38,3.09,7.71,-2.04,4.42
2633,0,0,3,5,3,0,1,0,1,1,0,0,0,0,1,12.05,29.37,2.22,3.42,7.65,0.44,7.17
10037,0,1,5,5,4,0,1,0,0,1,0,0,0,1,1,12.28,27.63,2.74,0.04,7.78,-1.46,7.37
12173,0,1,1,4,5,0,0,1,0,0,1,1,0,1,1,12.42,26.97,2.34,3.73,7.51,2.56,4.66
14347,0,0,2,5,3,0,0,0,1,0,0,1,1,1,1,12.1,25.73,2.66,-0.72,7.4,-2.29,7.7
17250,1,1,2,5,3,0,0,1,0,0,0,1,0,0,1,11.98,27.23,4.5,-2.37,7.47,-1.05,6.2
1954,0,1,2,3,4,1,0,1,0,1,1,0,0,1,0,11.98,27.26,2.74,6.39,7.76,-0.05,6.22
18686,1,1,5,2,3,0,0,1,1,1,0,0,1,1,1,11.82,27.1,-0.05,0.65,7.72,2.56,7.52
12940,0,1,5,3,4,1,1,1,0,0,0,1,1,1,1,12.32,27.94,-0.21,2.39,7.11,3.71,5.88
9818,0,1,4,2,4,0,1,1,1,1,1,0,1,0,0,11.87,27.49,0.39,0.33,7.12,-1.55,7.6
3384,0,1,1,2,2,1,1,1,1,1,1,1,1,1,0,12.08,27.36,1.63,-2.45,7.44,-0.91,6.94
14097,0,0,1,4,5,0,1,1,0,1,1,1,0,0,1,12.03,29.59,2.34,-0.76,7.51,2.05,6.58
10134,0,1,1,4,4,0,0,0,1,0,1,1,0,1,0,12.22,30.32,3.7,2.79,7.19,1.75,4.54
19828,1,1,2,2,4,1,0,1,1,0,1,0,0,0,1,12.24,28.12,-0.98,0.02,7.46,-0.42,3.81
855,0,0,4,2,1,0,0,1,0,1,0,1,0,0,1,11.69,28.19,1.04,-2.7,7.48,0.09,5.55
2352,0,1,2,4,4,0,1,1,0,1,1,1,0,0,0,12.01,26.83,-0.75,-2.17,7.75,1.73,6.71
13450,0,1,1,5,4,0,0,0,1,0,0,0,0,1,0,11.99,30.01,3.94,-4.88,7.59,1.7,6.31
19572,1,1,3,5,3,0,0,0,1,0,1,0,1,1,1,12.09,30.44,1.68,8.77,7.59,0.6,5.95
12447,0,0,5,3,4,0,1,1,1,0,0,0,0,0,0,12.15,24.51,1.66,3.44,7.38,-1.18,5.8
17388,1,0,2,2,5,0,0,0,1,1,1,1,0,0,0,12.18,30.72,3.63,-5.39,7.24,-0.97,3.86
16474,1,1,3,1,1,1,0,0,0,0,0,1,1,1,1,11.89,29.55,0.27,4.12,7.53,2.15,4.99
19565,1,0,2,2,4,0,1,0,1,1,0,0,0,1,0,12.19,26.63,-0.38,4.02,7.38,1.69,4.17
4437,0,0,3,2,2,0,0,1,1,0,0,1,0,0,0,12,30.57,1.79,-0.57,7.41,1.04,4.64
10930,0,1,3,4,5,1,1,0,1,0,0,1,1,1,1,12.01,28.12,2.05,0.87,7.12,1.82,5.41
11177,0,1,2,4,3,0,1,1,1,0,0,0,1,1,0,12.16,30.45,1.9,0.86,7.23,-1.57,6.7
5919,0,0,3,4,3,0,0,1,0,1,1,0,0,1,1,12.28,28.53,-2.3,2.05,8.01,0.86,8.38
2981,0,1,4,5,3,0,1,1,1,1,1,0,1,0,0,12.03,22.87,2.42,0.17,7.43,0.1,5.66
5425,0,0,4,2,4,0,0,0,1,0,1,0,0,1,1,12.06,29.31,-1.37,4.76,7.73,3.59,4.07
19767,1,0,2,5,5,1,1,0,1,1,0,0,0,0,1,11.87,26.5,-0.54,-1.66,7.97,1.64,5.21
15470,1,0,3,2,4,1,1,1,0,1,1,1,1,1,0,12.17,26.51,-0.33,-1.43,7.22,4.06,6.59
5439,0,0,2,5,1,1,0,0,1,0,0,0,0,1,1,12.14,29.04,0.68,-4.61,7.7,0.39,6.54
9833,0,1,5,5,5,1,1,0,1,1,1,0,0,1,1,12.37,25.87,1.64,1.87,7.22,0.88,5.1
11981,0,1,3,3,5,1,1,0,0,1,0,1,1,1,1,11.96,26.82,2.32,4.96,8.12,0.71,5.18
12508,0,1,2,2,3,0,0,0,1,1,0,1,1,0,1,12.22,28.83,2.79,6.77,7.45,-0.56,4.62
13143,0,1,1,5,2,1,1,0,0,0,0,1,0,0,1,12.24,27.25,-1.11,1.29,7.55,0.4,6.53
11292,0,0,5,3,4,1,1,1,1,0,0,0,0,1,0,12.19,28.73,3.43,2.02,7.79,0.62,6.38
7745,0,1,5,2,5,1,0,1,0,0,0,1,0,1,1,12.01,27.98,2.61,6,7.56,-0.55,5.65
6000,0,1,4,3,4,1,0,0,0,0,0,0,1,0,0,12.12,29.04,0.44,0.87,7.35,-0.48,6.62
18005,1,1,2,3,2,1,0,0,0,1,1,1,1,0,0,11.74,27.25,1.97,-3.86,7.49,0.49,5.19
4079,0,1,4,4,2,1,0,1,0,0,1,0,0,1,1,11.96,28.74,2.42,8.97,7.41,-1.27,5.15
18713,1,0,4,3,4,1,1,0,1,1,0,0,0,1,1,12.27,28.66,2.14,-3.42,7.45,2.38,7.66
2583,0,0,2,1,2,0,1,1,0,0,1,0,0,0,0,12.41,27.66,0.34,2.19,7.26,-2.13,6.81
17090,1,1,1,1,3,1,1,0,1,0,0,0,1,0,1,11.84,29.11,2.05,2.44,7.46,-2.04,5.52
1891,0,1,5,5,5,0,0,1,1,0,0,1,0,1,1,12.21,27.29,-2.27,-1.78,7.04,1.34,5.37
8834,0,1,2,4,3,1,0,1,0,1,1,1,0,0,0,12.44,25.79,4.03,2.74,7.46,0.2,5.68
2411,0,0,1,5,3,0,0,1,1,1,1,1,0,1,1,12.05,23.82,3.86,-0.69,7.33,0.11,5.79
16374,1,1,4,2,3,0,1,0,1,0,1,0,1,0,0,11.99,28.37,0,1.42,7.28,-0.94,6.23
5076,0,1,1,5,2,1,0,1,1,0,0,0,1,1,0,12.14,26.1,0.96,2.59,7.07,-0.48,6.42
2312,0,1,2,3,4,1,0,1,1,1,1,0,0,0,0,12.37,29.97,4.65,1.3,7.18,1.57,4.88
1941,0,1,4,3,5,1,1,1,0,0,1,0,1,0,0,11.9,31.7,-0.7,1.64,7.62,2.32,5.85
2773,0,1,1,4,4,1,0,1,1,0,1,0,0,0,1,11.89,26.64,5.65,-6.24,7.39,-1.11,6.25
6572,0,1,2,2,4,1,1,0,1,1,1,0,1,1,0,11.88,31.49,0.39,-2.84,7.63,-0.95,6.37
13508,0,1,4,4,4,1,0,0,1,0,0,1,1,0,0,12.01,28.3,3.87,3.12,7.24,0.43,3.94
18399,1,1,2,2,4,1,1,1,1,0,0,1,0,0,1,12.4,28.03,2.91,-0.77,7.49,0.22,5.59
9207,0,0,2,4,4,1,1,0,0,1,0,0,0,1,1,12,30.28,1.01,4,7.66,0.5,4.54
2327,0,1,5,4,5,0,0,0,1,1,1,1,0,1,0,12.12,27.41,4.2,2.6,7.67,-0.2,5.03
15242,1,1,5,5,3,1,1,1,1,1,0,0,1,0,0,12.23,27.42,1.43,3.96,7.42,0.55,7.51
19584,1,0,1,4,5,0,0,1,1,1,0,1,1,1,1,12.18,24.23,0.08,0.42,7.43,-1.99,6.1
18145,1,0,3,3,3,1,1,0,0,1,1,0,1,1,0,11.76,31.2,3.93,0.55,7.61,0.17,3.87
8826,0,1,3,4,3,1,0,0,1,0,0,1,0,0,1,12.34,27.06,2.5,4.38,7.44,1.56,5.7
11570,0,1,3,4,4,0,1,0,1,1,0,0,1,0,0,11.94,29.42,2.72,2.65,7.58,3.2,6.49
8060,0,1,2,4,5,0,1,1,0,1,0,0,1,0,1,12.44,30.1,3.09,1.6,7.84,2.58,5.33
13631,0,1,3,1,1,0,1,0,0,0,0,1,0,1,1,11.89,28.11,2,-5.15,7.54,1.95,7.18
18525,1,1,1,3,4,1,1,0,1,0,1,1,0,1,1,12.18,23.95,-2.98,4.77,7.54,-4.26,7.6
6007,0,0,5,1,4,0,0,1,1,1,1,0,0,1,0,11.92,31.08,4.79,0.97,7.64,2.68,6.23
5632,0,1,3,1,1,0,0,0,1,0,0,1,0,1,0,11.8,29.31,0.46,-3.59,7.29,1.09,5.61
1413,0,0,3,3,4,1,0,1,1,0,0,0,1,1,1,12.13,27.04,-0.51,-1.09,7.39,-1.94,7.66
8602,0,0,1,3,2,1,0,0,1,0,1,0,1,1,0,12.06,27.86,1.21,-1.24,7.76,2.75,5.83
7237,0,1,4,2,3,1,1,1,0,0,1,0,1,1,0,11.83,27.46,-0.39,0.38,7.37,5.21,6.31
14734,0,1,3,5,3,1,0,1,1,1,1,0,1,1,0,12.29,31.96,0.3,8.77,7.68,0.58,5.59
1937,0,1,2,2,3,0,1,0,1,0,0,1,0,0,1,11.87,28,3.99,6.75,7.67,0.33,6.65
4002,0,1,5,5,2,0,0,0,1,0,1,0,0,0,0,11.69,27.52,0.04,-0.31,7.2,-1.06,4.9
12934,0,1,3,4,4,1,1,0,0,0,0,1,1,1,1,12.17,26.35,0.69,0.75,7.29,-1.2,6
1708,0,0,5,5,3,0,0,0,0,1,1,1,0,1,0,12.01,28.64,5.71,4.52,7.54,1.57,4.52
19882,1,0,4,2,2,1,0,0,0,1,1,1,0,0,1,11.95,25.71,1.25,-0.89,7.42,3.42,5.9
9548,0,1,1,5,4,0,1,0,0,0,1,0,0,1,0,11.82,28.65,0.99,2.41,7.73,0.36,6.77
18458,1,0,1,4,4,1,0,1,1,0,1,0,1,0,1,11.93,28.67,2.72,-1,7.38,-1.94,4.93
4018,0,1,2,2,5,1,0,1,0,1,0,1,1,1,1,12.07,29.38,0.2,5.99,7.3,0.45,7.36
18724,1,1,3,3,3,0,1,1,0,0,1,1,0,0,0,12.13,27.51,5.69,0.07,7.56,0.62,5.85
15725,1,1,4,2,1,1,0,0,1,1,1,0,0,1,0,12.05,24.63,0.94,-1.84,7.54,2.95,4.66
14219,0,1,1,4,5,0,1,0,0,0,0,1,1,1,1,12.21,32.23,1.4,4.51,6.83,-0.67,5.21
11527,0,1,5,3,4,0,0,0,0,1,1,0,0,0,1,11.89,29.96,3.08,2.26,7.31,-0.67,5.32
4766,0,1,2,3,3,0,1,0,0,0,1,1,1,1,1,11.94,26.44,2.37,7.63,7.76,-1.07,5.31
37,0,1,2,4,5,0,0,0,0,0,1,1,0,1,0,11.99,29.2,0.76,-6.98,7.68,-0.88,4.91
694,0,0,1,5,3,0,1,0,0,1,0,1,1,0,1,11.78,25.36,2.8,-4.85,7.65,0.72,5.76
5515,0,1,5,5,3,0,0,1,1,1,1,1,1,1,0,11.85,24.82,3.17,-4.45,7.8,-1.28,6.71
13441,0,1,3,4,5,1,0,0,1,0,0,0,1,0,0,12.14,29.63,1.3,5.64,7.25,1.36,5.73
17537,1,1,5,4,1,1,0,1,0,0,1,1,0,0,1,12.04,23.65,1.55,2.14,7.37,0.42,8.1
14314,0,1,3,4,3,0,1,1,1,1,1,1,0,0,0,12.22,26.84,3.9,1.6,7.05,4.52,5.73
18974,1,1,4,3,1,1,0,1,0,1,0,1,1,1,0,11.74,27.7,3.29,-3.46,7.81,-2.34,6.22
2359,0,1,3,4,4,0,0,1,1,1,1,0,0,1,1,12.35,29.72,-0.91,-0.66,7.35,0.97,6.61
14075,0,1,1,2,3,1,1,0,1,0,1,0,0,0,1,12.1,28.63,4.19,-5.31,7.46,-1.21,6.85
9965,0,1,4,4,3,1,0,1,0,1,0,0,0,1,1,11.97,27.69,3.02,-0.63,7.17,0.18,5.56
18727,1,0,3,2,4,1,1,0,1,0,0,1,1,0,1,12.28,25.79,2.34,0.9,7.38,0.2,6.32
8037,0,1,5,4,3,0,0,1,1,1,0,1,1,0,1,11.94,28.52,2.25,0.19,7.47,0.04,6.94
18910,1,1,1,3,3,1,1,0,0,1,0,1,0,0,0,11.99,26,2.78,-2.21,7.33,-0.1,6.05
10337,0,1,2,5,4,1,1,0,1,1,0,1,0,0,1,12.29,25.33,-0.25,4.18,7.73,-1.34,6.04
4637,0,1,3,4,3,0,1,0,0,1,0,1,1,0,1,12.17,23.7,2.78,-1.06,7.83,-1.09,6.4
6061,0,0,1,1,5,1,0,0,0,0,0,0,0,1,0,11.8,27.71,0.12,1.37,7.47,-0.01,4.29
9101,0,0,4,5,1,1,0,0,1,0,0,1,1,1,1,12.1,31.36,3.57,4.24,7.58,1.65,5.1
16010,1,0,4,2,3,1,0,1,1,1,0,0,0,0,0,12.07,29.69,-1.68,0.45,7.41,0.74,6.91
9999,0,0,4,1,2,0,1,1,0,0,1,1,1,1,1,11.93,26.91,2.49,-1.03,7.28,0.72,5.24
2893,0,0,3,4,4,0,1,0,0,1,1,1,1,0,1,12.09,31.04,-0.71,-3.48,7.77,-1.8,4.73
12417,0,1,4,5,2,0,0,1,1,1,0,1,0,1,1,11.93,28.17,0.66,-6.88,7.07,1.88,5.16
113,0,1,1,5,3,0,1,1,1,0,1,1,1,1,0,11.73,28.53,3.02,1.5,7.42,3.58,5.73
19660,1,0,4,5,5,1,0,0,0,1,0,0,1,1,1,12.1,26.02,3,1.53,7.31,0.76,6.55
5146,0,1,4,5,4,1,0,0,1,1,1,1,1,0,1,12.16,26.95,-1.56,-8.39,7.54,-0.62,6.18
18394,1,0,5,4,4,1,1,1,1,1,0,1,0,1,0,12.2,31.07,2.46,0.61,7.9,-2.46,4.77
19877,1,1,2,2,3,0,1,0,1,1,1,1,0,0,1,11.8,29.2,1.49,-4.28,7.95,3.78,5.72
17912,1,0,3,1,5,0,0,0,1,1,1,0,0,1,1,12.05,28.4,1.46,1.42,7.55,-2.1,4.98
13390,0,0,4,4,2,0,0,1,1,0,1,1,0,1,0,12.04,29.47,1.63,0.87,7.42,1.56,6.47
1013,0,0,3,5,2,1,0,1,0,0,1,1,1,0,1,11.97,27.87,2.83,-3.2,7.73,-1.35,6.02
9578,0,0,4,5,4,0,0,1,1,1,0,1,0,1,1,12,30.44,3.9,-3.59,7.5,-1.21,4.93
14432,0,1,3,5,4,1,1,0,1,1,0,0,0,0,1,11.66,24.42,3.03,-6.29,7.26,0.58,4.98
18757,1,0,5,3,3,1,1,0,0,0,0,0,1,1,0,12.11,30.99,1.66,2.82,7.64,-0.41,4.81
5882,0,1,3,4,1,0,1,0,0,0,0,0,1,1,1,12.24,28.93,-0.6,-3.68,7.59,-0.73,8.31
6981,0,1,3,2,4,1,0,0,1,1,0,0,0,1,1,12.07,27.31,1.27,-5.36,7.21,3.33,7.36
1032,0,1,2,5,4,0,0,1,1,1,1,0,1,0,1,11.87,25.2,0.53,-0.1,7.32,0.24,4.59
16029,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,11.88,31.23,2.78,-0.22,7.41,0.65,4.33
